sample,days,pres1,pres2,pres3,rate1,rate2,rate3,qProd,ratio,category
8,790,3677.9,3682.7,3687.1,8577.933401,13251.51449,26408.53821,242.59,0.005029024,train
8,821,3680.2,3685,3689.4,8706.967063,13444.78325,26783.24295,246.27,0.005032595,train
8,851,3683.6,3688.4,3692.8,8897.712475,13730.48489,27337.1543,251.68,0.005037091,train
8,882,3686.6,3691.4,3695.8,9066.017251,13982.57458,27825.89961,256.44,0.00504064,train
8,912,3688.7,3693.5,3697.8,9183.830594,14159.03736,28151.72982,259.71,0.005043442,train
8,943,3690.3,3695.1,3699.4,9273.593141,14293.48519,28412.39398,262.29,0.00504603,train
8,974,3692.1,3696.9,3701.2,9374.576006,14444.739,28705.64117,265.14,0.005047886,train
8,1004,3694.1,3698.9,3703.2,9486.77919,14612.79879,29031.47137,268.29,0.00504959,train
8,1035,3696.2,3701,3705.4,9604.592533,14789.26157,29389.8846,271.71,0.005051899,train
8,1065,3698.5,3703.2,3707.6,9733.626194,14974.12734,29748.29783,275.23,0.005054167,train
8,1096,3701,3705.8,3710.1,9873.880174,15192.60507,30155.58559,279.3,0.00505776,train
8,1127,3702.8,3707.6,3711.9,9974.863039,15343.85888,30448.83277,282.2,0.00506029,train
8,1155,3703.5,3708.3,3712.6,10014.13415,15402.67981,30562.87334,283.29,0.005060586,train
8,1186,3706.1,3710.9,3715.2,10159.99829,15621.15753,30986.45261,287.37,0.005062218,train
8,1216,3708,3712.8,3717.1,10266.59132,15780.81434,31295.99131,290.43,0.005064751,train
8,1247,3710.3,3715.1,3719.4,10395.62498,15974.08309,31670.69604,294.01,0.005065609,train
8,1277,3712.1,3716.9,3721.2,10496.60784,16125.33691,31963.94323,296.93,0.005068285,train
8,1308,3713.9,3718.7,3723,10597.59071,16276.59072,32257.19042,299.76,0.00506939,train
8,1339,3715.8,3720.6,3724.8,10704.18373,16436.24752,32550.4376,302.73,0.00507163,train
8,1369,3717.3,3722.1,3726.4,10788.33612,16562.29236,32811.10177,305.15,0.005072161,train
8,1400,3718.8,3723.6,3727.9,10872.48851,16688.3372,33055.47442,307.58,0.005074213,train
8,1430,3720.3,3725.1,3729.3,10956.6409,16814.38205,33283.55557,309.89,0.005075623,train
8,1461,3722.1,3726.9,3731.2,11057.62376,16965.63586,33593.09426,312.85,0.005077386,train
8,1492,3723.9,3728.7,3732.9,11158.60663,17116.88967,33870.04994,315.62,0.005078723,train
8,1521,3725.6,3730.4,3734.6,11253.97933,17259.74049,34147.00561,318.33,0.005080216,train
8,1552,3728,3732.8,3737,11388.62316,17461.41224,34538.00186,322.14,0.005082031,train
8,1582,3729.9,3734.7,3738.9,11495.21618,17621.06904,34847.54056,325.17,0.005083655,train
8,1613,3731.3,3736.1,3740.3,11573.75841,17738.7109,35075.6217,327.36,0.00508417,train
8,1643,3731.5,3736.2,3740.5,11584.97873,17747.11388,35108.20472,327.66,0.005084707,train
8,1674,3732.5,3737.3,3741.5,11641.08032,17839.54677,35271.11982,329.31,0.005085732,train
8,1705,3733.4,3738.2,3742.4,11691.57175,17915.17368,35417.74342,330.75,0.005086545,train
8,1735,3734.6,3739.4,3743.6,11758.89366,18016.00955,35613.24154,332.67,0.005087619,train
8,1766,3735.9,3740.7,3744.9,11831.82573,18125.24841,35825.03117,334.69,0.005087858,train
8,1796,3736.9,3741.7,3745.9,11887.92732,18209.27831,35987.94628,336.27,0.005088435,train
8,1827,3737.9,3742.7,3746.9,11944.02892,18293.3082,36150.86138,337.86,0.005089158,train
8,1858,3739.4,3744.2,3748.4,12028.1813,18419.35305,36395.23403,340.22,0.005089855,train
8,1886,3740.9,3745.7,3749.9,12112.33369,18545.39789,36639.60669,342.6,0.00509084,train
8,1917,3742.1,3746.9,3751.1,12179.6556,18646.23376,36835.10481,344.51,0.005091708,train
8,1947,3744,3748.7,3752.9,12286.24863,18797.48758,37128.352,347.52,0.005094698,train
8,1978,3745.4,3750.2,3754.4,12364.79085,18923.53242,37372.72465,349.8,0.005094592,train
8,2008,3746.6,3751.4,3755.5,12432.11276,19024.36829,37551.93127,351.67,0.005096045,train
8,2039,3748,3752.8,3757,12510.65499,19142.01015,37796.30392,353.95,0.005096548,train
8,2070,3749,3753.8,3757.9,12566.75659,19226.04004,37942.92751,355.49,0.005097674,train
9,31,3525.2,3539.8,3554.4,9.333932975,1419.492768,10501.33606,0.63016,5.28E-05,train
9,60,3525.8,3540.4,3555,37.3357319,1477.039772,10715.64904,2.0963,0.000171406,train
9,91,3526.8,3541.3,3555.9,84.00539678,1563.360278,11037.11851,4.5697,0.000360259,train
9,121,3527.8,3542.4,3557,130.6750617,1668.863119,11430.02564,7.2901,0.000551046,train
9,152,3528.8,3543.3,3557.9,177.3447265,1755.183625,11751.49511,9.7854,0.000715097,train
9,182,3529.4,3544,3558.5,205.3465255,1822.321796,11965.80809,11.384,0.000813522,train
9,213,3529.8,3544.4,3558.9,224.0143914,1860.686466,12108.68341,12.455,0.000877522,train
9,244,3530.2,3544.7,3559.2,242.6822574,1889.459968,12215.8399,13.274,0.000925148,train
9,274,3530.4,3544.9,3559.4,252.0161903,1908.642302,12287.27756,13.822,0.000956676,train
9,305,3530.5,3545,3559.6,256.6831568,1918.23347,12358.71522,14.11,0.000970852,train
9,335,3530.6,3545.1,3559.7,261.3501233,1927.824637,12394.43405,14.367,0.000985147,train
9,366,3530.7,3545.2,3559.7,266.0170898,1937.415804,12394.43405,14.583,0.000998982,train
9,397,3530.8,3545.3,3559.8,270.6840563,1947.006972,12430.15288,14.785,0.001009364,train
9,425,3530.7,3545.2,3559.8,266.0170898,1937.415804,12430.15288,14.672,0.001002625,train
9,456,3531,3545.5,3560.1,280.0179893,1966.189306,12537.30937,15.455,0.001045421,train
9,486,3531.6,3546.1,3560.6,308.0197882,2023.736311,12715.90352,16.878,0.001121636,train
9,517,3532,3546.5,3561,326.6876541,2062.10098,12858.77885,17.976,0.001178942,train
9,547,3532.3,3546.8,3561.3,340.6885536,2090.874482,12965.93534,18.697,0.001214288,train
9,578,3532.5,3547,3561.5,350.0224866,2110.056817,13037.373,19.263,0.001242978,train
9,609,3532.7,3547.2,3561.7,359.3564195,2129.239151,13108.81066,19.696,0.001262774,train
9,639,3532.8,3547.3,3561.8,364.023386,2138.830319,13144.52949,20.049,0.001281301,train
9,670,3533,3547.4,3561.9,373.357319,2148.421486,13180.24832,20.361,0.001296712,train
9,700,3533,3547.4,3561.9,373.357319,2148.421486,13180.24832,20.42,0.001300469,train
9,731,3533,3547.5,3562,373.357319,2158.012653,13215.96715,20.576,0.001306634,train
9,762,3533.2,3547.6,3562.1,382.691252,2167.603821,13251.68598,20.951,0.001325846,train
9,790,3533.3,3547.8,3562.3,387.3582185,2186.786155,13323.12364,21.285,0.001338909,train
9,821,3533.4,3547.9,3562.4,392.025185,2196.377323,13358.84247,21.558,0.001351832,train
9,851,3533.5,3548,3562.5,396.6921514,2205.96849,13394.5613,21.833,0.001364799,train
9,882,3533.7,3548.1,3562.6,406.0260844,2215.559657,13430.28013,22.202,0.001383141,train
9,912,3533.8,3548.2,3562.7,410.6930509,2225.150825,13465.99896,22.473,0.001395679,train
9,943,3533.9,3548.3,3562.8,415.3600174,2234.741992,13501.71779,22.675,0.001403867,train
9,974,3534,3548.4,3562.9,420.0269839,2244.33316,13537.43662,22.914,0.001414288,train
9,1004,3533.9,3548.3,3562.8,415.3600174,2234.741992,13501.71779,22.776,0.00141012,train
9,1035,3534,3548.4,3562.9,420.0269839,2244.33316,13537.43662,22.886,0.001412559,train
9,1065,3534,3548.4,3562.9,420.0269839,2244.33316,13537.43662,22.966,0.001417497,train
9,1096,3534,3548.4,3562.9,420.0269839,2244.33316,13537.43662,23.003,0.001419781,train
9,1127,3534,3548.5,3562.9,420.0269839,2253.924327,13537.43662,23.076,0.001423444,train
9,1155,3534.1,3548.5,3563,424.6939504,2253.924327,13573.15545,23.21,0.001428152,train
9,1186,3534.2,3548.6,3563.1,429.3609169,2263.515494,13608.87428,23.366,0.001433343,train
9,1216,3534.2,3548.6,3563.1,429.3609169,2263.515494,13608.87428,23.492,0.001441072,train
9,1247,3534.2,3548.7,3563.1,429.3609169,2273.106662,13608.87428,23.591,0.001446294,train
9,1277,3534.3,3548.7,3563.2,434.0278833,2273.106662,13644.59311,23.776,0.001454036,train
9,1308,3534.6,3549,3563.5,448.0287828,2301.880164,13751.7496,24.434,0.0014807,train
9,1339,3534.9,3549.3,3563.7,462.0296823,2330.653666,13823.18726,25.177,0.001515238,train
9,1369,3535.1,3549.5,3564,471.3636152,2349.836,13930.34375,25.767,0.001538187,train
9,1400,3535.2,3549.6,3564.1,476.0305817,2359.427168,13966.06258,25.992,0.001547003,train
9,1430,3535.3,3549.7,3564.2,480.6975482,2369.018335,14001.78141,26.253,0.001557903,train
9,1461,3535.4,3549.8,3564.3,485.3645147,2378.609502,14037.50024,26.672,0.001578087,train
9,1492,3535.7,3550.1,3564.5,499.3654142,2407.383004,14108.9379,27.22,0.0015997,train
9,1521,3535.8,3550.2,3564.7,504.0323807,2416.974172,14180.37556,27.643,0.001616419,train
9,1552,3536,3550.3,3564.8,513.3663136,2426.565339,14216.09439,27.972,0.001630448,train
9,1582,3536,3550.4,3564.9,513.3663136,2436.156507,14251.81322,28.213,0.001640163,train
9,1613,3536.1,3550.5,3565,518.0332801,2445.747674,14287.53205,28.4,0.001646252,train
9,1643,3536.2,3550.6,3565,522.7002466,2455.338841,14287.53205,28.54,0.001653001,train
9,1674,3536.2,3550.6,3565.1,522.7002466,2455.338841,14323.25088,28.659,0.001656466,train
9,1705,3536.3,3550.7,3565.1,527.3672131,2464.930009,14323.25088,28.751,0.001660415,train
9,1735,3536.3,3550.7,3565.1,527.3672131,2464.930009,14323.25088,28.822,0.001664516,train
9,1766,3536.3,3550.7,3565.1,527.3672131,2464.930009,14323.25088,28.882,0.001667981,train
9,1796,3536.3,3550.7,3565.2,527.3672131,2464.930009,14358.96971,28.931,0.001667371,train
9,1827,3536.4,3550.7,3565.2,532.0341796,2464.930009,14358.96971,28.972,0.001669285,train
9,1858,3536.4,3550.8,3565.2,532.0341796,2474.521176,14358.96971,29.01,0.001670551,train
9,1886,3536.4,3550.8,3565.2,532.0341796,2474.521176,14358.96971,29.037,0.001672106,train
9,1917,3536.4,3550.8,3565.2,532.0341796,2474.521176,14358.96971,29.059,0.001673373,train
9,1947,3536.4,3550.8,3565.2,532.0341796,2474.521176,14358.96971,29.083,0.001674755,train
9,1978,3536.4,3550.8,3565.2,532.0341796,2474.521176,14358.96971,29.101,0.001675792,train
9,2008,3536.4,3550.8,3565.2,532.0341796,2474.521176,14358.96971,29.121,0.001676943,train
9,2039,3536.4,3550.8,3565.2,532.0341796,2474.521176,14358.96971,29.131,0.001677519,train
9,2070,3536.4,3550.8,3565.2,532.0341796,2474.521176,14358.96971,29.141,0.001678095,train
10,31,3526,3530.9,3535.8,15.55655496,188.6262912,1285.877885,0.9164,0.000615008,test
10,60,3533.3,3538.2,3543.1,129.1194062,422.0113633,2155.036084,7.2792,0.002689856,test
10,91,3538,3542.8,3547.7,202.2352145,569.0759293,2702.724813,11.338,0.003263639,test
10,121,3542.1,3547,3551.8,266.0170898,703.3522722,3190.882158,14.955,0.003594735,test
10,152,3546.3,3551.1,3555.9,331.3546206,834.4315593,3679.039503,18.552,0.00382924,test
10,182,3549.5,3554.3,3559.2,381.1355965,936.7373444,4071.946634,21.378,0.003966367,test
10,213,3551.6,3556.4,3561.2,413.8043619,1003.875516,4310.072168,23.178,0.004046614,test
10,244,3553,3557.8,3562.6,435.5835388,1048.634297,4476.760042,24.422,0.004096979,test
10,274,3554.3,3559.1,3563.9,455.8070603,1090.196022,4631.54164,25.555,0.004136757,test
10,305,3556.3,3561.1,3565.9,486.9201702,1154.137138,4869.667174,27.261,0.004187092,test
10,335,3558.7,3563.4,3568.3,524.2559021,1227.669421,5155.417815,29.329,0.004246061,test
10,366,3560.5,3565.2,3570.1,552.257701,1285.216425,5369.730796,30.913,0.00428918,test
10,397,3561.9,3566.7,3571.5,574.036878,1333.172261,5536.418669,32.144,0.004318324,test
10,425,3562.4,3567.2,3572,581.8151555,1349.15754,5595.950053,32.604,0.004331651,test
10,456,3563.2,3568,3572.8,594.2603994,1374.733987,5691.200267,33.326,0.004350542,test
10,486,3564,3568.7,3573.5,606.7056434,1397.113377,5774.544204,33.946,0.004364157,test
10,517,3564.8,3569.6,3574.4,619.1508874,1425.886879,5881.700694,34.717,0.004379733,test
10,547,3565.6,3570.3,3575.1,631.5961313,1448.26627,5965.044631,35.352,0.004394333,test
10,578,3566.5,3571.3,3576.1,645.5970308,1480.236827,6084.107398,36.191,0.004408192,test
10,609,3568.1,3572.8,3577.6,670.4875187,1528.192664,6262.701549,37.514,0.004433555,test
10,639,3569.5,3574.2,3579,692.2666957,1572.951445,6429.389423,38.767,0.004458741,test
10,670,3570.7,3575.5,3580.3,710.9345616,1614.51317,6584.17102,39.833,0.004470786,test
10,700,3571.3,3576,3580.8,720.2684946,1630.498449,6643.702403,40.325,0.004483311,test
10,731,3571.9,3576.7,3581.5,729.6024276,1652.87784,6727.04634,40.895,0.004489256,test
10,762,3572.7,3577.4,3582.2,742.0476715,1675.25723,6810.390277,41.557,0.004503508,test
10,790,3573.3,3578,3582.8,751.3816045,1694.439565,6881.827937,42.048,0.004507888,test
10,821,3573.8,3578.5,3583.3,759.159882,1710.424844,6941.359321,42.515,0.004517613,test
10,851,3574.3,3579,3583.8,766.9381595,1726.410123,7000.890705,42.958,0.004524639,test
10,882,3574.8,3579.6,3584.3,774.7164369,1745.592457,7060.422088,43.399,0.004529821,test
10,912,3575.4,3580.1,3584.9,784.0503699,1761.577736,7131.859748,43.872,0.004533408,test
10,943,3575.9,3580.6,3585.4,791.8286474,1777.563015,7191.391132,44.327,0.004541337,test
10,974,3576.4,3581.1,3585.9,799.6069249,1793.548294,7250.922515,44.787,0.004549639,test
10,1004,3576.2,3580.9,3585.7,796.4956139,1787.154183,7227.109962,44.575,0.004543481,test
10,1035,3576.9,3581.6,3586.4,807.3852023,1809.533573,7310.453899,45.215,0.004554579,test
10,1065,3577.8,3582.5,3587.3,821.3861018,1838.307075,7417.610389,46,0.004564713,test
10,1096,3578.6,3583.3,3588.1,833.8313458,1863.883521,7512.860603,46.667,0.004570457,test
10,1127,3579.3,3584,3588.8,844.7209342,1886.262912,7596.20454,47.326,0.004582661,test
10,1155,3579.9,3584.6,3589.4,854.0548672,1905.445247,7667.6422,47.853,0.004589273,test
10,1186,3580.5,3585.2,3590,863.3888002,1924.627581,7739.07986,48.358,0.004593669,test
10,1216,3581,3585.7,3590.5,871.1670777,1940.61286,7798.611244,48.811,0.004600302,test
10,1247,3581.5,3586.2,3591,878.9453552,1956.598139,7858.142628,49.23,0.004603651,test
10,1277,3581.9,3586.6,3591.4,885.1679771,1969.386362,7905.767734,49.576,0.004607297,test
10,1308,3582.3,3587,3591.8,891.3905991,1982.174585,7953.392841,49.918,0.004610529,test
10,1339,3582.8,3587.5,3592.2,899.1688766,1998.159864,8001.017948,50.304,0.004615746,test
10,1369,3583.2,3587.9,3592.7,905.3914986,2010.948087,8060.549332,50.702,0.004618977,test
10,1400,3583.2,3587.9,3592.6,905.3914986,2010.948087,8048.643055,50.682,0.004622169,test
10,1430,3583,3587.7,3592.5,902.2801876,2004.553976,8036.736778,50.543,0.004618511,test
10,1461,3583.3,3588,3592.8,906.9471541,2014.145143,8072.455608,50.777,0.0046188,test
10,1492,3583.5,3588.2,3593,910.0584651,2020.539255,8096.268162,50.954,0.004620896,test
10,1521,3583.8,3588.5,3593.2,914.7254316,2030.130422,8120.080715,51.188,0.004626145,test
10,1552,3584,3588.7,3593.5,917.8367426,2036.524534,8155.799545,51.425,0.004628646,test
10,1582,3584.5,3589.2,3593.9,925.61502,2052.509813,8203.424652,51.789,0.004631648,test
10,1613,3584.9,3589.6,3594.4,931.837642,2065.298036,8262.956036,52.205,0.004636286,test
10,1643,3585.3,3590,3594.8,938.060264,2078.086259,8310.581142,52.532,0.00463788,test
10,1674,3585.6,3590.3,3595.1,942.7272305,2087.677426,8346.299973,52.817,0.004642557,test
10,1705,3586,3590.7,3595.4,948.9498525,2100.465649,8382.018803,53.111,0.004646049,test
10,1735,3586.4,3591.1,3595.8,955.1724745,2113.253872,8429.64391,53.463,0.004649737,test
10,1766,3586.9,3591.6,3596.3,962.9507519,2129.239151,8489.175293,53.909,0.004654805,test
10,1796,3587.3,3592,3596.7,969.1733739,2142.027374,8536.8004,54.273,0.004659426,test
10,1827,3587.8,3592.4,3597.2,976.9516514,2154.815598,8596.331783,54.661,0.004660687,test
10,1858,3588.2,3592.9,3597.6,983.1742734,2170.800877,8643.95689,55.038,0.004665055,test
10,1886,3588.6,3593.3,3598.1,989.3968954,2183.5891,8703.488274,55.427,0.004666957,test
10,1917,3589.1,3593.8,3598.5,997.1751728,2199.574379,8751.113381,55.797,0.00467004,test
10,1947,3589.4,3594.1,3598.9,1001.842139,2209.165546,8798.738488,56.118,0.004672705,test
10,1978,3589.8,3594.4,3599.2,1008.064761,2218.756713,8834.457318,56.406,0.004676619,test
10,2008,3590.1,3594.7,3599.5,1012.731728,2228.347881,8870.176148,56.658,0.004678128,test
10,2039,3590.3,3595,3599.7,1015.843039,2237.939048,8893.988701,56.881,0.004682423,test
10,2070,3590.6,3595.2,3600,1020.510005,2244.33316,8929.707531,57.1,0.004682419,test
11,31,3528.4,3533.3,3538.2,52.89228686,265.35563,1571.628526,3.0171,0.001596454,train
11,60,3538.5,3543.3,3548.2,210.0134919,585.0612083,2762.256196,11.765,0.003307255,train
11,91,3546.2,3551,3555.9,329.7989651,831.2345035,3679.039503,18.484,0.003818951,train
11,121,3553.2,3558,3562.8,438.6948498,1055.028408,4500.572596,24.583,0.004101066,train
11,152,3558,3562.8,3567.7,513.3663136,1208.487086,5083.980155,28.813,0.004233574,train
11,182,3561.2,3565.9,3570.8,563.1472895,1307.595815,5453.074732,31.517,0.004303357,train
11,213,3564.3,3569,3573.8,611.3726099,1406.704544,5810.263034,34.219,0.004371169,train
11,244,3568.3,3573,3577.9,673.5988297,1534.586776,6298.420379,37.724,0.004434671,train
11,274,3571.4,3576.1,3580.9,721.8241501,1633.695505,6655.60868,40.431,0.004486786,train
11,305,3573.5,3578.3,3583.1,754.4929155,1704.030732,6917.546768,42.28,0.004509352,train
11,335,3575.4,3580.1,3584.9,784.0503699,1761.577736,7131.859748,43.932,0.004539608,train
11,366,3577.3,3582.1,3586.8,813.6078243,1825.518852,7358.079006,45.595,0.004560774,train
11,397,3579.3,3584.1,3588.8,844.7209342,1889.459968,7596.20454,47.347,0.004583275,train
11,425,3580.5,3585.3,3590,863.3888002,1927.824637,7739.07986,48.393,0.004595598,train
11,456,3583.1,3587.8,3592.5,903.8358431,2007.751032,8036.736778,50.59,0.004620799,train
11,486,3585.2,3589.9,3594.7,936.5046085,2074.889203,8298.674866,52.437,0.004636311,train
11,517,3586.9,3591.6,3596.4,962.9507519,2129.239151,8501.08157,53.923,0.004651232,train
11,547,3588.3,3593,3597.8,984.7299289,2173.997932,8667.769444,55.163,0.004664357,train
11,578,3589.5,3594.1,3598.9,1003.397795,2209.165546,8798.738488,56.159,0.004675513,train
11,609,3590.6,3595.3,3600,1020.510005,2247.530215,8929.707531,57.132,0.004683816,train
11,639,3591.7,3596.4,3601.1,1037.622216,2282.697829,9060.676575,58.078,0.004690899,train
11,670,3592.7,3597.4,3602.1,1053.178771,2314.668387,9179.739342,58.97,0.004699709,train
11,700,3593.3,3598,3602.8,1062.512704,2333.850721,9263.083279,59.534,0.004702733,train
11,731,3593.6,3598.3,3603,1067.17967,2343.441889,9286.895833,59.781,0.004708086,train
11,762,3595.1,3599.8,3604.6,1090.514503,2391.397726,9477.39626,61.112,0.004715684,train
11,790,3596.6,3601.2,3606,1113.849335,2436.156507,9644.084134,62.346,0.004725297,train
11,821,3598,3602.7,3607.4,1135.628512,2484.112343,9810.772008,63.622,0.004737124,train
11,851,3599.2,3603.9,3608.6,1154.296378,2522.477013,9953.647328,64.679,0.004745195,train
11,882,3600.4,3605,3609.7,1172.964244,2557.644626,10084.61637,65.65,0.004752004,train
11,912,3601.4,3606.1,3610.8,1188.520799,2592.81224,10215.58542,66.57,0.004756047,train
11,943,3602.5,3607.1,3611.9,1205.633009,2624.782798,10346.55446,67.498,0.004761102,train
11,974,3603.4,3608.1,3612.8,1219.633909,2656.753356,10453.71095,68.296,0.004765913,train
11,1004,3602.9,3607.6,3612.3,1211.855631,2640.768077,10394.17957,67.887,0.004765069,train
11,1035,3603.5,3608.1,3612.9,1221.189564,2656.753356,10465.61723,68.376,0.004767017,train
11,1065,3604,3608.7,3613.4,1228.967842,2675.93569,10525.14861,68.824,0.004769491,train
11,1096,3604.7,3609.4,3614.1,1239.85743,2698.315081,10608.49255,69.457,0.004774771,train
11,1127,3605.6,3610.2,3614.9,1253.85833,2723.891527,10703.74276,70.168,0.004779351,train
11,1155,3606.4,3611,3615.7,1266.303574,2749.467973,10798.99297,70.863,0.004783269,train
11,1186,3607.1,3611.7,3616.4,1277.193162,2771.847364,10882.33691,71.505,0.004788908,train
11,1216,3607.8,3612.4,3617.1,1288.082751,2794.226754,10965.68085,72.081,0.004790075,train
11,1247,3608.7,3613.3,3618,1302.08365,2823.000256,11072.83734,72.865,0.004794406,train
11,1277,3609.5,3614.1,3618.8,1314.528894,2848.576702,11168.08755,73.607,0.004801127,train
11,1308,3610.3,3614.9,3619.6,1326.974138,2874.153149,11263.33777,74.301,0.004804628,train
11,1339,3611.1,3615.7,3620.4,1339.419382,2899.729595,11358.58798,74.997,0.004808198,train
11,1369,3611.9,3616.5,3621.2,1351.864626,2925.306041,11453.83819,75.668,0.004810117,train
11,1400,3612.1,3616.7,3621.4,1354.975937,2931.700153,11477.65075,75.849,0.004811433,train
11,1430,3611.9,3616.6,3621.3,1351.864626,2928.503097,11465.74447,75.725,0.004809124,train
11,1461,3612.4,3617,3621.7,1359.642903,2941.29132,11513.36958,76.116,0.004813111,train
11,1492,3612.8,3617.5,3622.2,1365.865525,2957.276599,11572.90096,76.521,0.004813839,train
11,1521,3613.4,3618,3622.7,1375.199458,2973.261878,11632.43234,77.012,0.004819005,train
11,1552,3614.3,3618.9,3623.6,1389.200358,3002.03538,11739.58883,77.746,0.004819716,train
11,1582,3615.1,3619.7,3624.4,1401.645602,3027.611826,11834.83905,78.463,0.004824307,train
11,1613,3615.8,3620.4,3625.1,1412.53519,3049.991217,11918.18299,79.056,0.004826165,train
11,1643,3616.4,3621,3625.6,1421.869123,3069.173552,11977.71437,79.575,0.004831876,train
11,1674,3616.9,3621.5,3626.1,1429.647401,3085.15883,12037.24575,80.009,0.004833781,train
11,1705,3617.5,3622.1,3626.8,1438.981334,3104.341165,12120.58969,80.602,0.004836919,train
11,1735,3618.1,3622.7,3627.3,1448.315267,3123.5235,12180.12107,81.062,0.004838956,train
11,1766,3618.5,3623.1,3627.7,1454.537889,3136.311723,12227.74618,81.413,0.004840654,train
11,1796,3618.8,3623.4,3628.1,1459.204855,3145.90289,12275.37129,81.702,0.004840029,train
11,1827,3619.1,3623.7,3628.4,1463.871822,3155.494058,12311.09012,81.985,0.004842457,train
11,1858,3619.4,3624,3628.7,1468.538788,3165.085225,12346.80895,82.229,0.004842574,train
11,1886,3619.7,3624.3,3629,1473.205755,3174.676392,12382.52778,82.471,0.004842573,train
11,1917,3620.1,3624.7,3629.3,1479.428377,3187.464615,12418.24661,82.809,0.004846844,train
11,1947,3620.5,3625.1,3629.7,1485.650999,3200.252839,12465.87171,83.167,0.004848886,train
11,1978,3621,3625.6,3630.2,1493.429276,3216.238118,12525.4031,83.587,0.004849821,train
11,2008,3621.4,3626,3630.7,1499.651898,3229.026341,12584.93448,83.992,0.004851212,train
11,2039,3621.9,3626.5,3631.2,1507.430175,3245.01162,12644.46586,84.41,0.004852012,train
11,2070,3622.4,3627,3631.6,1515.208453,3260.996898,12692.09097,84.8,0.004854509,train
12,31,3530.9,3535.7,3540.6,91.78367426,342.0849688,1857.379167,5.1368,0.002241922,train
12,60,3543.4,3548.2,3553.1,286.2406112,741.7169416,3345.663755,16.055,0.003670871,train
12,91,3554.8,3559.6,3564.4,463.5853378,1106.181301,4691.073023,25.985,0.004150402,train
12,121,3562.9,3567.7,3572.5,589.5934329,1365.142819,5655.481437,33.065,0.004344817,train
12,152,3568.1,3572.8,3577.7,670.4875187,1528.192664,6274.607825,37.545,0.004430984,train
12,182,3573.6,3578.3,3583.1,756.048571,1704.030732,6917.546768,42.331,0.004514042,train
12,213,3578.6,3583.3,3588.1,833.8313458,1863.883521,7512.860603,46.732,0.004576823,train
12,244,3582.9,3587.6,3592.4,900.7245321,2001.35692,8024.830501,50.441,0.004616217,train
12,274,3586.1,3590.8,3595.6,950.505508,2103.662705,8405.831356,53.239,0.004645637,train
12,305,3588.8,3593.5,3598.3,992.5082064,2189.983211,8727.300827,55.589,0.004667504,train
12,335,3592.1,3596.7,3601.5,1043.844838,2292.288996,9108.301682,58.439,0.004695994,train
12,366,3596,3600.7,3605.4,1104.515402,2420.171228,9572.646474,61.85,0.004722335,train
12,397,3599.2,3603.8,3608.6,1154.296378,2519.279957,9953.647328,64.614,0.004741538,train
12,425,3600.4,3605.1,3609.8,1172.964244,2560.841682,10096.52265,65.699,0.004750357,train
12,456,3602.3,3606.9,3611.7,1202.521698,2618.388686,10322.74191,67.351,0.004761924,train
12,486,3604,3608.6,3613.4,1228.967842,2672.738634,10525.14861,68.829,0.004770894,train
12,517,3605.6,3610.2,3615,1253.85833,2723.891527,10715.64904,70.216,0.004778745,train
12,547,3607.2,3611.8,3616.5,1278.748818,2775.044419,10894.24319,71.589,0.004789191,train
12,578,3609.1,3613.8,3618.5,1308.306272,2838.985535,11132.36872,73.299,0.004797162,train
12,609,3611.5,3616.1,3620.8,1345.642004,2912.517818,11406.21309,75.327,0.00480881,train
12,639,3613.6,3618.2,3622.9,1378.310769,2979.65599,11656.2449,77.202,0.004820843,train
12,670,3615.7,3620.3,3625,1410.979535,3046.794161,11906.27671,79.04,0.0048301,train
12,700,3616.9,3621.5,3626.2,1429.647401,3085.15883,12049.15203,80.092,0.004835318,train
12,731,3617.9,3622.5,3627.2,1445.203956,3117.129388,12168.2148,80.91,0.004836064,train
12,762,3619.3,3623.9,3628.6,1466.983133,3161.888169,12334.90267,82.131,0.004841552,train
12,790,3620.4,3625,3629.7,1484.095343,3197.055783,12465.87171,83.146,0.004849005,train
12,821,3621.5,3626.1,3630.8,1501.207554,3232.223396,12596.84076,84.106,0.004853126,train
12,851,3622.5,3627.1,3631.8,1516.764108,3264.193954,12715.90352,84.937,0.004854413,train
12,882,3623.7,3628.3,3633,1535.431974,3302.558624,12858.77885,85.985,0.004858796,train
12,912,3625.2,3629.7,3634.4,1558.766807,3347.317405,13025.46672,87.243,0.004865335,train
12,943,3626.7,3631.2,3635.9,1582.101639,3395.273241,13204.06087,88.551,0.004870407,train
12,974,3628,3632.6,3637.2,1602.325161,3440.032022,13358.84247,89.718,0.00487566,train
12,1004,3627.8,3632.4,3637,1599.21385,3433.637911,13335.02991,89.54,0.004874814,train
12,1035,3629,3633.5,3638.2,1617.881716,3468.805524,13477.90523,90.567,0.00487848,train
12,1065,3630.1,3634.7,3639.3,1634.993926,3507.170194,13608.87428,91.554,0.00488261,train
12,1096,3631.2,3635.8,3640.4,1652.106137,3542.337807,13739.84332,92.506,0.004885634,train
12,1127,3632.2,3636.8,3641.4,1667.662692,3574.308365,13858.90609,93.407,0.004890194,train
12,1155,3633,3637.6,3642.2,1680.107936,3599.884811,13954.1563,94.072,0.004890884,train
